author,text,publishedAt
@imnobody1906,"Everything's changed..... Goes on to say it's the same phone with a bigger screen. So it's like ever year. 

Well done apple though they are the masters of paying people to trick others into buying a stupidly expensive ""upgrade"".",2025-09-10T08:05:06Z
@dswade8630,How can I block a YT page?,2025-09-10T08:05:02Z
@mikedockal8978,"I hope all the people saying ""nobody wants small phones"" will soon be proven wrong. All it's gonna take is one good 5.5"" phone.",2025-09-10T08:04:50Z
@Mond-p7w,10:15 What game?,2025-09-10T08:04:51Z
@its.monddd,"If I have the money to upgrade this year, coming from iPhone 13, I would still go for the base 17. The upgrades of the base model this year is just very much worth it.",2025-09-10T08:04:50Z
@NightWatchOriginal,"Exciting news! The iPhone 17 features a 120Hz display, marking a significant innovation of the century! 😊",2025-09-10T08:04:48Z
@wilmajaderhag5530,"In the Sweden, the iPhone 17s will come in 10 days 20th of September so I’m gonna not that day but I’m gonna go to the Apple Store and check them out because I’m a nerd and I really love phones and electronics overall and technical skills😁 i’m more excited to see the 17 air in real life and the pros and I’m curious why the pros are orange I don’t think we have had an orange iPhone well yeah in the 5C but was one of the color orange because I know we have blue red yellow white black maybe green but orange I’m a little confused. They feel worse in the orange iPhone 5c anyways I am excited to see what they look like the 17.",2025-09-10T08:04:41Z
@WhoIsTheRealJoke,Unpopular opinion: the pro iphones look decent,2025-09-10T08:04:38Z
@kuzoiki,"I was surprisingly drawn towards this iPhone Air after questioning it for months but as soon as i heard it had a SINGLE speaker and no stereo speakers i genuinely lost interest so quickly. giving it a pro chip but one speaker? what’s the point? this is not even a good enough stepping stone towards the pros. It’s just fancy showpiece at this point.

Like why? what’s the point of making a thin phone if you’re going to have to make sacrifices like that? smaller battery is understandable/passable but mono speaker? even android phones close to $150 include a stereo speaker.

Looks like im going for 16PM 512gb. This years lineup looks boring, funnily enough the base iPhone 17 is the best iPhone this year.",2025-09-10T08:04:37Z
@CommonSense3,The 18 pros will come with Titanium😂😂. I could predict Apple’s move years ahead.,2025-09-10T08:04:36Z
@AntonLewise,"Does the Iphone Air, thinner than iPhone 6, 6 Max..??😅",2025-09-10T08:04:35Z
@dermaks_,We got 120hz iphones before gta 6,2025-09-10T08:04:30Z
@YiYeet-xu2xm,What game was that,2025-09-10T08:04:16Z
@bensonngari23,"Apple barely mentioned the iPhone 17 pro max in the keynote 
Their main focus is the iPhone air",2025-09-10T08:04:08Z
@chain7man,"the ""air"" battery must be so bad Thay announce a battery pack right with the phone 😂😂😂",2025-09-10T08:04:06Z
@DonRaynor,"eh, I'll come checking when they release iPhon 20 at this speed. My 14 pro does fine. (it is due a battery replacement though)",2025-09-10T08:04:03Z
@911darkmatter,Big fan of gadgets but a bigger fan of @Mrwhosetheboss. Your passion and enthusiasm reflects in all your videos.,2025-09-10T08:03:59Z
@WhyamIaHuman,That pro model colour is so goood!,2025-09-10T08:03:36Z
@nirdus2408,"no one whats a mini phone that is the biggest lie ever created by i don't even know who, every where i go in college everybody has iphone 13 mini even after 4 years and nobody wants to swap to new one cause they like the small size. people that don't live out of their phones don't need a paddle in their pockets",2025-09-10T08:03:33Z
@archibaldfranklin288,11:55 watch a show while showing?? 🤨,2025-09-10T08:03:22Z
@kuzeyrl,Actually cool,2025-09-10T08:03:19Z
@yttaf,120hz brings it up to the echelons of the 2021 poco x3,2025-09-10T08:03:18Z
@Jbus1448,"Man the Audio quality in this video has thrown me way off. Once I noticed you kept cutting in and out when not talking, I couldn't stop noticing it. Made me struggle to focus on the content. Love the simple videography though, very satisfying and feels like you're sitting in front of me, talking to me. Not reading off a script with hundreds of different cuts",2025-09-10T08:03:04Z
@philippetyan,air looks like a google pixel but okay,2025-09-10T08:02:58Z
@ATAndreiThomas,I will admit that i've never owned a single iPhone in my life but as a Samsung user the Apple iphone 17 pro max in Cosmic Orange looks really nice and orange is my favourite colour which has really gotten my attention and it brings me back for when i used to have an apple ipod nano 4th Gen in Orange 2 decades ago. I might consider myself getting an iphone 17 pro max in Orange as my first ever apple iphone along with the Apple Watch Ultra 3 in black. Come next year. I've now decided to make peace with Apple.,2025-09-10T08:02:42Z
@opeo5418,"Finally a reason to upgrade from my iPhone 12.

The base 17 is it",2025-09-10T08:02:38Z
@ZaleyaeCosmetics,"Cook: This is the biggest leap for iPhone so far. 
Netizen: Are you talking about thickness?",2025-09-10T08:02:31Z
@yatishsharma8632,"I was never an apple fan, after using 7s for two years i switched to pixel and never looked back. But the base iphone17 now is so much value for money that i am eager to try apple again. I will still keep my google phone, because i cannot live without Now playing, quick phrase, quick tap, unbelievable text dictation, flip to silence, and there is alot in google phone that i missed when i switched to the s24 base model last year.",2025-09-10T08:02:28Z
@mshmsh813,"iPhone Air is literally iPhone 8 plus. Almost Same thickness (at least battery was better in the 8), one camera, glass back. Apple went back in time to 2017. Compare the two the difference is larger screen and titanium body. All the billions and you call this innovation.. bad Apple.",2025-09-10T08:02:27Z
@AgelessTide,"For some reason, they just decided to kill 17 pro/pro max by making a massive upgrade of base 17.. and I like it.",2025-09-10T08:02:25Z
@JamesSiggins,"When I was in my twenties I would replace my phone every year or maybe 2 years depending on contract. Now I'm much older and can afford all the latest tech without contracts, I'm just not interested, I keep my phone until it breaks or I break it. I still like to keep informed of course, hence watching the video. Growing up is dull haha.",2025-09-10T08:02:21Z
@martandatrey,why is the sound weird. there are many pauses between phrases.,2025-09-10T08:02:12Z
@Blok450,he is part of the cult now 😅,2025-09-10T08:02:05Z
@02adityafaizalachmad38,The audio feels weird when you don't speak. It feels like no backsound.,2025-09-10T08:02:04Z
@JavierTorresJ,Unsubscribing right now..... this video is $hit apple is always better in his eyes....,2025-09-10T08:02:03Z
@wes2877,Free Congo from this consumerism.,2025-09-10T08:01:52Z
@lukeh2440,I’m still pissed about how shite Apple Intelligence ended up being from last yeah if I’m honest,2025-09-10T08:01:51Z
@lehoff,More expensive fashion accessories! 😅😅,2025-09-10T08:01:37Z
@MrSafeGotYou,"First time feeling like watching a Mrwhosetheboss Tech podcast, didn't miss a line. ❤😅",2025-09-10T08:01:35Z
@DannyLungu-p6s,samsumg had this recording front and  rear camera  at the same time 7 years ago and if it was samsung you could have said samsung has copied from iPhone,2025-09-10T08:01:18Z
@Edward-gf2qk,why does it have round corners,2025-09-10T08:01:16Z
@sirzechs0164,10:14 Stutter?,2025-09-10T08:01:11Z
@89__tirtharajpati69,Yes,2025-09-10T08:02:10Z
@KingOfMaddness,Only a few things wrong with iPhone but basically everything wrong with the Google.,2025-09-10T08:00:56Z
@Akiaaaaa,"I still don't understand the ""thin"" phones, like this is so useless. Like if I had 1100$ i would have not bought a S25 Edge but a S24 Ultra or even S25 Ultra. Same with iPhone, instead of this iPhone 17 Air, just buy the base model or the Pro model. Like why would I buy a phone who have a worse battery, worse speakers, only one camera ? They are saying ""This is the thinnest phone ever !"" but just take a look at that MASSIVE camera bump 😭",2025-09-10T08:00:56Z
@abraramin75,"When you reviewed Samsung edge, you mentioned ""Who asked for it?""
Now you are mentioning the Air with 2017 features as it was all needed and everyone was asking for it.",2025-09-10T08:00:53Z
@AntonKolesnyk,"9:32 ""Bronze Orange"" - it's anything but Bronze, not even Copper. It is Fanta Orange.",2025-09-10T08:00:47Z
@cris_photography,"I only use Plus models for battery purposes. And now that's gone so... they su*k basically
Thanks Apple..
ps: great video thanks",2025-09-10T08:00:47Z
@ManasKumbhar-x7l,well... this time I'm gonna buy the 17,2025-09-10T08:00:32Z
@chamikadissanayake92,In 2026 apple will add dual camera setup for air 2. Mark my words.,2025-09-10T08:00:28Z
@Rob1972Gem,Let’s be honest most people buy the normal basic phone anyway because the max is in the pros are whatever they call are out the price range of most people and it’s about time. Apple upgraded the specifications because other flagship phones on the android system have had better specifications for a long time better screens for a long time. I’m an Apple user so I love my Apple iPhone. I think the Apple ecosystem is amazing. I could never go back to android but I do admire the technology that gets put on top of the range android phones only to be copied a little while later by Apple look back in history Apple of innovated and nothing in the smart phone areasince the initial release of the iPhone all the way back when dinosaurs still around the Earth,2025-09-10T08:00:24Z
@xX-CiviC-Xx,I don’t like the way the new pro looks at all honestly I’d go for a 15 pro a or a base 17  the 16 pro is a  basically base 17 honestly I like the titanium in the 15 pro,2025-09-10T08:00:23Z
@Smilez-3000,the pros are not good looking 😢😢😢,2025-09-10T08:00:21Z
@di11_9,"I just got the iPhone 16 Plus in June I would say I am disappointed but I mean the phone is still really good besides the 60hz which on a phone I don't really care much since I will only play clash royal maybe once a year, also if they removed the Plus for the 17 I wouldn't want the base model anyways because the bigger size has always been perfect for me.",2025-09-10T08:00:20Z
@khushpalcheema77,MY APPLE 🍎 IS ORANGE 🍊 THIS YEAR 😂,2025-09-10T08:00:07Z
@abmstudio3678,The 17 air is the kind of phone that will draw people into the apple store to check out but won't buy (probably would end up buying the base),2025-09-10T08:00:04Z
@clippy-f2o,"""will draw people into the apple store to check out"" just what I did 10 min ago... but I don't plan to buy any iphone.",2025-09-10T09:09:27Z
@megamegaO,Similar to the Samsung edge,2025-09-10T09:27:59Z
@Tesladealer-i2v,Someone must have paid him a lot of money to say those things about the iPhone... Bro is talking like he hasn’t seen an iPhone before. He even promoted the cases at the end 😆😆😆😆,2025-09-10T09:28:54Z
@abmstudio3678,How did two different people with clippy as their profile picture (of all things) reply to my comment,2025-09-10T10:00:06Z
@clippy-f2o,@abmstudio3678 Louis Rossmann,2025-09-10T10:17:37Z
@ahmed_4202,​@abmstudio3678 there is a movement on the internet right now against anti consumer practices and they use clippy as a symbol. That is what i know but not 100 percent right,2025-09-11T00:19:09Z
@Cuber_Gan,I bought iPhone 16 last year 😢,2025-09-10T07:59:50Z
@flowstateofmind,I just bought an iphone 13 mini. Won't be switching to anything else untill they come with a new mini. The size is just too good!,2025-09-10T07:59:42Z
@luisbarbosa1,iPhone Air is the new hot girl:),2025-09-10T07:59:33Z
@Dechuvery,Mrwhosetheapplefanboy,2025-09-10T07:59:26Z
@Missing_chapters001,9:55 how much for an aluminium Samsung galaxy next year,2025-09-10T07:59:06Z
@achilis1107,"The base looks exactly like the 16, the Air looks like a toy & is always low on battery as well as tech and the 17 Pro is ugly.. thats what I can summarize",2025-09-10T07:58:51Z
@UGISPRO,How in UK you can order esim only version with larger battery?,2025-09-10T07:58:48Z
@gtwxrld5010,the metaphore with the hot girl really landed so well no way you could have said it better,2025-09-10T07:58:45Z
@TheNightstalker80,"Well, I'm somehow glad I purchased the 16 Pro last year, I was very unsure if to buy it or wait for the 17 but the 17 Pro is NOT for me. There's cool new features and upgrades but way to little and the design and material choices don't meet my expectations. In other words, the 17 Pro doesn't look good enough to make me wanna buy it. It feels a bit like the Apple Watch Ultra, it's just to Pro to be good.
The 17 base model looks way more worth the money especially considering the storage and display upgrade. There's almost no reason the get a Pro.
The Air would be my absolute favorite if it was either 100$ less or had a second camera, it's clearly a niche product, although I like the design a lot I think it's going to sell poor because it feels more like the SE but at the price of a PLUS model, that's how people will perceive the Air ...",2025-09-10T07:58:37Z
@SarcasticAssertive,My iphone 7 better,2025-09-10T07:58:27Z
@limptee9508,I don’t know man the 17 air ain’t that bad,2025-09-10T07:58:21Z
@skywalker6656,Ugliest iPhone design ever made,2025-09-10T07:58:13Z
@FwAlex,"I really dont like Apple, but the iphone 17 line up ist impressive this time...",2025-09-10T07:58:07Z
@qiarie,Camera bump over camera bump,2025-09-10T07:58:02Z
@hv.j6155,the apple glaze in this video is wild,2025-09-10T07:57:50Z
